epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,53.0201,2.10456,7.82448,2.47314,0.43515,0.32458,0.30458,0.21503,2.21491,3.87877,2.50081,0.000138446,0.000138446,0.000138446
2,91.9113,2.21229,5.62845,2.5589,0.46494,0.42843,0.42066,0.29358,2.14337,3.13615,2.45315,0.00014011,0.00014011,0.00014011
