epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8839.31,2.09802,7.88995,2.47969,0.385,0.32824,0.28369,0.19776,2.20823,6.82482,2.50399,0.000138446,0.000138446,0.000138446
2,14199.3,2.22919,5.70535,2.54949,0.46201,0.40997,0.38992,0.27741,2.19893,5.82584,2.47206,0.00014011,0.00014011,0.00014011
